Sample in Buffer	Sample in Window	counter17	counter16	counter15	counter14	counter13	counter12	counter11	counter10	counter9	counter8	counter7	counter6	counter5	counter4	counter3	counter2	counter1	pufout	mux1_out	clockcounter_out
198	198	CE7	C90	C9C	CB8	CAF	CC0	CB3	CFF	C8C	C6C	02F	49F	C80	C00	C6F	000	000	0	0	000	
199	199	CE7	C90	C9C	CB8	CAF	CC0	CB3	CFF	C8A	C6C	02F	49F	C80	C00	C6E	000	000	0	0	000	
200	200	CE7	C90	C9C	CB8	CAF	CC0	CB3	D00	C8B	C6C	06F	49F	C80	C00	C6F	000	000	0	0	000	
201	201	CE7	C90	C9C	CB7	CAF	CCF	CB3	CFF	C8A	C6C	06F	49F	C80	C00	C6E	000	000	0	0	000	
202	202	CE8	C91	C9D	CB8	CB0	CC0	CB3	D00	C8A	C6D	431	4A1	C80	C00	C6F	000	000	0	0	000	
203	203	CE7	C91	C9C	CB8	CAF	CC0	CB3	C00	C8B	C6C	02F	49F	C80	C00	C6F	000	000	0	0	000	
204	204	CE7	C90	C9C	CB8	CB0	CC0	CB3	D01	C8A	C6C	02F	49F	C80	C00	C6F	000	000	0	0	000	
205	205	CE7	C90	C9C	CB7	CB0	CC0	CB6	D00	C8A	C6C	02F	49F	C80	C00	C70	000	000	0	0	000	
206	206	CE7	C91	C9C	CB8	CB0	CC0	CB3	D00	C8B	C6C	02F	49F	C80	C00	C6F	000	000	0	0	000	
207	207	CE7	C90	C9D	CB8	CB0	CC0	CB3	D00	C8A	C6C	02F	49F	C80	C00	C6F	000	000	0	0	000	
208	208	CE8	C90	C9C	CB8	CB0	CC1	CB3	D00	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
209	209	CE7	C91	C9C	CB8	CB0	CC0	CB2	CFF	C8A	C6C	42F	49F	C80	C00	C6E	000	000	0	0	000	
210	210	CE8	C90	C9C	CB8	CB0	CC0	CB3	CFF	C8B	C6C	02F	49F	C80	C00	C6F	000	000	0	0	000	
211	211	CE7	C90	C9C	CB8	CAF	CC0	CB2	CFF	C89	C6C	06F	4A0	C80	C00	C6E	000	000	0	0	000	
212	212	CE8	C91	C9C	CB9	CB0	CC1	CB3	D00	C8B	C6F	02F	49F	C80	C00	C6F	000	000	0	0	000	
213	213	CE7	C90	C9C	CB8	CB0	CC0	CB3	D00	C8A	C6C	02F	49F	C80	C00	C6E	000	000	0	0	000	
214	214	CE7	C91	C9C	CB8	CB0	CC0	CB3	CFF	C8F	C6C	030	49F	C80	C00	C70	000	000	0	0	000	
215	215	CE7	C90	C9D	CB8	CB0	CC0	CB3	CFF	C89	C6C	02F	49F	C80	C00	C6E	000	000	0	0	000	
216	216	CE7	C90	C9C	CB8	CAF	CC0	CB3	CFF	C8A	C6F	02F	49F	C80	C00	C6F	000	000	0	0	000	
217	217	CE7	C90	C9C	CB8	CAF	CC0	CB3	CFF	C8A	C6C	06F	49E	C80	C00	C6E	000	000	0	0	000	
218	218	CE7	C90	C9C	CB8	CB0	CC0	CB3	CFF	C8B	C6C	06F	4A0	C80	C00	C70	000	000	0	0	000	
219	219	CE8	C91	C9D	CB8	CB0	CC1	CB3	D00	C8A	C6D	031	49F	C80	C00	C6F	000	000	0	0	000	
220	220	CE8	C90	C9C	CB8	CB0	CC0	CB3	CFF	C8B	C6C	02F	49F	C80	C00	C6F	000	000	0	0	000	
221	221	CE8	C91	C9D	CB8	CB0	CC1	CB3	D00	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
222	222	CE8	C91	C9D	CB8	CB0	CC1	CB3	D00	C8A	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
223	223	CE8	C91	C9D	CB8	CB0	CC0	CB3	D00	C8B	C6C	02F	49F	C80	C00	C6F	000	000	0	0	000	
224	224	CE8	C90	C9C	CB8	CAF	CC0	CB3	D00	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
225	225	CE8	C90	C9C	CB8	CAF	CC0	CB3	D00	C8A	C6C	06F	49F	C80	C00	C70	000	000	0	0	000	
226	226	CE8	C91	C9D	CB8	CAF	CC1	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
227	227	CE8	C91	C9D	CB8	CB0	CC1	CB4	D00	C8A	C6D	030	4A0	C80	C00	C6F	000	000	0	0	000	
228	228	CE8	C91	C9D	CB8	CB1	CC0	CB3	D00	C8B	C6C	06F	49F	C80	C00	C70	000	000	0	0	000	
229	229	CE7	C90	C9D	CB8	CB1	CC0	CB3	CFF	C8A	C6C	06F	49F	C80	C00	C6F	000	000	0	0	000	
230	230	CE8	C91	C9D	CB8	CB0	CC1	CB4	D00	C8A	C6D	06F	4A1	C80	C00	C6F	000	000	0	0	000	
231	231	CE7	C90	C9C	CB8	CAF	CC0	CB3	CFF	C8B	C6C	06E	49F	C80	C00	C6F	000	000	0	0	000	
232	232	CE8	C91	C9D	CB8	CAF	CC0	CB3	D01	C8A	C6C	06F	49F	C80	C00	C6F	000	000	0	0	000	
233	233	CE7	C90	C9C	CB8	CAF	CC0	CB3	D00	C8A	C6C	06F	49F	C80	C00	C6F	000	000	0	0	000	
234	234	CE7	C92	C9D	CB8	CAF	CC0	CB3	D00	C8B	C6C	06F	49F	C80	C00	C6F	000	000	0	0	000	
235	235	CE8	C92	C9D	CB9	CB1	CC0	CB3	D00	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
236	236	CE7	C90	C9C	CB8	CAF	CC0	CB3	D00	C8A	C6C	02F	4A0	C80	C00	C6E	000	000	0	0	000	
237	237	CE7	C91	C9C	CB9	CAF	CC0	CB3	CFF	C8F	C6C	02F	49F	C80	C00	C6E	000	000	0	0	000	
238	238	CE8	C91	C9D	CB9	CB0	CC0	CB3	D00	C8A	C6E	02F	4A0	C80	C00	C70	000	000	0	0	000	
239	239	CE8	C91	C9D	CB9	CB1	CC1	CB3	D00	C8A	C6D	02F	4A0	C80	C00	C6F	000	000	0	0	000	
240	240	CE7	C90	C9C	CB8	CB0	CC0	CB3	CFF	C8B	C6D	02E	49F	C80	C00	C6E	000	000	0	0	000	
241	241	CE7	C91	C9E	CB9	CB0	CC1	CB3	D00	C8A	C6D	02F	4A0	C80	C00	C6F	000	000	0	0	000	
242	242	CE7	C90	C9D	CB8	CAF	CC0	CB2	CFF	C8A	C6C	02F	49F	C80	C00	C6E	000	000	0	0	000	
243	243	CE7	C91	C9D	CB8	CB0	CC0	CB3	CFF	C8A	C6C	030	49F	C80	C00	C6F	000	000	0	0	000	
244	244	CE7	C91	C9D	CB8	CB0	CC2	CB3	D00	C8A	C6D	02F	4A0	C80	C00	C6F	000	000	0	0	000	
245	245	CE8	C90	C9C	CB8	CAF	CC0	CB3	D00	C8C	C6C	02F	49F	C80	C00	C6F	000	000	0	0	000	
246	246	CE8	C90	C9C	CB9	CB0	CC0	CB3	D00	C8A	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
247	247	CE7	C90	C9C	CB9	CB0	CC0	CB3	CFF	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
248	248	CE7	C90	C9C	CB8	CAF	CC0	CB3	CFF	C8B	C6C	02F	493	C80	C00	C6F	000	000	0	0	000	
249	249	CE7	C90	C9C	CB9	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
250	250	CE8	C90	C9C	CBA	CB0	CC0	CB3	D00	C8B	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
251	251	CE7	C92	C9C	CBA	CAF	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
252	252	CE7	C91	C9D	CB9	CAF	CC1	CB3	D00	C8B	C6E	030	49F	C80	C00	C6F	000	000	0	0	000	
253	253	CE7	C90	C9C	CB8	CAF	CC0	CB3	C00	C8B	C6C	02F	49F	C80	C00	C6E	000	000	0	0	000	
254	254	CE7	C90	C9C	CB8	CAF	CC1	CB7	CFF	C8B	C6C	02F	49F	C80	C00	C6E	000	000	0	0	000	
255	255	CE7	C91	C9D	CB9	CAF	CC1	CB3	D00	C8B	C6D	02F	49F	C80	C00	C70	000	000	0	0	000	
256	256	CE7	C90	C9C	CB9	CAF	CC0	CB3	D00	C8A	C6C	030	49F	C80	C00	C6E	000	000	0	0	000	
257	257	CE7	C91	C9D	CB9	CB1	CC2	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
258	258	CE8	C90	C9D	CBA	CB0	CC0	CB3	D01	C8A	C6D	02F	49F	C80	C00	C7F	000	000	0	0	000	
259	259	CE8	C90	C9C	CB8	CAF	CC0	CB3	D00	C8A	C6D	02F	49F	C80	C00	C6E	000	000	0	0	000	
260	260	CE8	C90	C9C	CB8	CAF	CC0	CB3	D00	C8A	C6D	02F	49F	C80	C00	C6E	000	000	0	0	000	
261	261	CE8	C90	C9D	CB8	CB0	CC0	CB3	D01	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
262	262	CE8	C90	C9D	CB8	CB1	CC1	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
263	263	CE8	C90	C9D	CB9	CB0	CC1	CB3	D00	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
264	264	CE7	C90	C9D	CB8	CAF	CC0	CB3	CFF	C89	C6C	02F	4A0	C80	C00	C6F	000	000	0	0	000	
265	265	CE8	C91	C9D	CB8	CAF	CC0	CB6	D00	C8B	C6C	02F	49F	C80	C00	C6F	000	000	0	0	000	
266	266	CE8	C91	C9E	CB8	CAF	CC0	CB3	D00	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
267	267	CE7	C90	C9C	CB8	CAF	CC0	CB3	CFF	C8A	C6C	06F	49F	C80	C00	C6F	000	000	0	0	000	
268	268	CE8	C92	C9D	CBA	CAF	CC1	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
269	269	CE8	C91	C9D	CB9	CAF	CC1	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
270	270	CE8	C90	C9C	CB8	CAF	CC0	CB3	D00	C8A	C6C	06F	49F	C80	C00	C70	000	000	0	0	000	
271	271	CE8	C90	C9C	CB8	CAF	CC0	CB3	D00	C8B	C6C	06F	49F	C80	C00	C6F	000	000	0	0	000	
272	272	CE8	C90	C9D	CB8	CAF	CC0	CB3	D00	C8A	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
273	273	CE8	C90	C9C	CB8	CAF	CC0	CB2	D00	C8A	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
274	274	CE8	C90	C9C	CB8	CB0	CC0	CB3	CFF	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
275	275	CE8	C90	C9D	CB8	CAF	CC1	CB3	D00	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
276	276	CE7	C90	C9C	CB8	CAF	CC0	CB2	CFF	C8B	C6D	06F	49F	C80	C00	C6E	000	000	0	0	000	
277	277	CE8	C90	C9D	CB9	CAF	CC1	CB3	D01	C8C	C6D	06F	4A1	C80	C00	C6F	000	000	0	0	000	
278	278	CE8	C91	C9D	CB8	CAF	CC0	CB2	CFF	C8A	C6D	06F	4A1	C80	C00	C70	000	000	0	0	000	
279	279	CE8	C90	C9D	CB8	CAF	CC1	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
280	280	CE8	C90	C9C	CB8	CAF	CC0	CB3	D00	C8A	C6D	06F	49F	C80	C00	C6E	000	000	0	0	000	
281	281	CE8	C91	C9C	CB8	CAF	CC0	CB3	D00	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
282	282	CE8	C91	C9C	CB8	CAF	CC0	CB3	CFF	C8C	C6C	06F	49F	C80	C00	C6E	000	000	0	0	000	
283	283	CE8	C91	C9D	CB8	CB0	CC0	CB3	D01	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
284	284	CE8	C90	C9C	CB7	CAF	CC0	CB4	CFF	C8A	C6C	06F	4A0	C80	C00	C6E	000	000	0	0	000	
285	285	CE8	C91	C9D	CB8	CAF	CC1	CB7	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
286	286	CE8	C91	C9D	CB8	CAF	CC0	CB3	CFF	C8B	C6C	06F	49F	C80	C00	C6F	000	000	0	0	000	
287	287	CE8	C90	C9C	CB7	CB0	CC0	CB2	CFF	C8A	C6C	06F	49E	C80	C00	C6E	000	000	0	0	000	
288	288	CE8	C90	C9D	CB7	CAF	CC0	CB7	CFF	C8C	C6C	06F	493	C80	C00	C6E	000	000	0	0	000	
289	289	CE8	C91	C9D	CB8	CAF	CC0	CB3	D00	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
290	290	CE7	C90	C9D	CB7	CAE	CC0	CB2	CFF	C8B	C6C	03F	49E	C80	C00	C6E	000	000	0	0	000	
291	291	CE7	C91	C9D	CB8	CAF	CC0	CB3	CFF	C8A	C6D	02F	49F	C80	C00	C70	000	000	0	0	000	
292	292	CE8	C90	C9D	CB8	CB0	CC0	CB3	CFF	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
293	293	CE8	C91	C9D	CB7	CAF	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C73	000	000	0	0	000	
294	294	CE8	C91	C9D	CB9	CAF	CC1	CB3	D00	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
295	295	CE8	C90	C9D	CB7	CB0	CC0	CB3	CFF	C8A	C6C	06F	49F	C80	C00	C6E	000	000	0	0	000	
296	296	CE8	C91	C9C	CB7	CAF	CC0	CB3	CFF	C8B	C6C	06F	49F	C80	C00	C6E	000	000	0	0	000	
297	297	CE8	C90	C9D	CB8	CAF	CC0	CB3	CFF	C8B	C6E	06F	49F	C80	C00	C70	000	000	0	0	000	
298	298	CE8	C90	C9D	CB8	CAF	CC1	CB3	CFF	C8A	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
299	299	CE7	C90	C9C	CB7	CAF	CC0	CB6	CFF	C8B	C6C	06F	49F	C80	C00	C6E	000	000	0	0	000	
300	300	CE7	C90	C9D	CB8	CAF	CC1	CB3	D00	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
301	301	CE7	C91	C9E	CB8	CAF	CC0	CB3	D00	C8A	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
302	302	CE7	C90	C9C	CB7	CAF	CC0	CB3	CFF	C8B	C6D	03F	4A0	C80	C00	C6E	000	000	0	0	000	
303	303	CE7	C90	C9C	CB8	CAF	CC0	CB3	D01	C8B	C6E	02F	49F	C80	C00	C71	000	000	0	0	000	
304	304	CE7	C90	C9C	CB9	CAF	CC0	CB3	C00	C8B	C6D	030	49F	C80	C00	C6F	000	000	0	0	000	
305	305	CE7	C91	C9C	CB9	CAF	CC0	CB3	D00	C8B	C6E	430	49F	C80	C00	C6F	000	000	0	0	000	
306	306	CE7	C91	C9C	CB8	CAF	CC0	CB3	D01	C8A	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
307	307	CE8	C91	C9D	CB8	CAF	CC1	CB3	D00	C8C	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
308	308	CE7	C90	C9C	CB7	CAF	CC0	CB2	D00	C8A	C6E	02F	4A0	C80	C00	C6F	000	000	0	0	000	
309	309	CE7	C90	C9E	CB8	CAF	CC0	CB3	D01	C8B	C6D	030	49F	C80	C00	C70	000	000	0	0	000	
310	310	CE8	C91	C9C	CB8	CAF	CC0	CB3	CFF	C8B	C6D	030	4A0	C80	C00	C6F	000	000	0	0	000	
311	311	CE8	C90	C9D	CB8	CAF	CC0	CB3	D00	C8A	C6D	02F	49F	C80	C00	C70	000	000	0	0	000	
312	312	CE8	C90	C9D	CB8	CAF	CC0	CB3	D00	C8B	C6D	02F	49F	C80	C00	C73	000	000	0	0	000	
313	313	CE7	C90	C9C	CB9	CAF	CC0	CB3	D00	C8B	C6D	02F	4A0	C80	C00	C6F	000	000	0	0	000	
314	314	CE8	C91	C9D	CB8	CAF	CC0	CB3	D00	C8B	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
315	315	CE7	C90	C9D	CB8	CAF	CC0	CB3	D00	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
316	316	CE7	C90	C9D	CB8	CAF	CC0	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6E	000	000	0	0	000	
317	317	CE7	C90	C9C	CB8	CAF	CC0	CB4	CFF	C8A	C6D	02F	4A0	C80	C00	C6F	000	000	0	0	000	
318	318	CE7	C90	C9C	CB8	CAF	CC0	CB3	CFF	C8A	C6D	02F	49F	C80	C00	C6E	000	000	0	0	000	
319	319	CE7	C90	C9C	CB8	CAF	CC0	CB3	CFF	C8B	C6D	02F	49F	C80	C00	C6E	000	000	0	0	000	
320	320	CE7	C90	C9C	CB8	CAF	CC0	CB3	CFF	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
321	321	CE7	C90	C9C	CB8	CAF	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
322	322	CE7	C91	C9C	CB8	CB1	CC0	CB3	D00	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
323	323	CE8	C91	C9D	CB9	CB0	CC1	CB4	D00	C8B	C6E	06F	49F	C80	C00	C70	000	000	0	0	000	
324	324	CE7	C91	C9C	CB8	CAF	CC0	CB3	CFF	C8C	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
325	325	CE8	C90	C9C	CB8	CAF	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
326	326	CE7	C90	C9C	CB8	CAF	CC0	CB3	CFF	C8A	C6D	02F	49F	C80	C00	C6E	000	000	0	0	000	
327	327	CE8	C91	C9D	CB8	CAF	CC0	CB3	CFF	C8C	C6E	02F	49F	C80	C00	C73	000	000	0	0	000	
328	328	CE8	C92	C9D	CB8	CB0	CC0	CB3	D01	C8B	C6E	02F	4A0	C80	C00	C73	000	000	0	0	000	
329	329	CE7	C91	C9D	CB8	CAF	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C7F	000	000	0	0	000	
330	330	CE7	C90	C9C	CB8	CAF	CC1	CB3	CFF	C8C	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
331	331	CE7	C91	C9E	CB8	CB0	CC0	CB3	CFF	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
332	332	CE7	C90	C9C	CB9	CAF	CC0	CB3	CFF	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
333	333	CE7	C90	C9C	CB7	CAF	CC0	CB3	CFF	C8B	C6D	02F	4A0	C80	C00	C6E	000	000	0	0	000	
334	334	CE8	C90	C9E	CB8	CAF	CC0	CB3	CFF	C8A	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
335	335	CE8	C90	C9D	CB8	CAF	CC0	CB3	CFF	C8A	C6D	06F	49F	C80	C00	C77	000	000	0	0	000	
336	336	CE8	C91	C9D	CB8	CB1	CC0	CB3	D00	C8F	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
337	337	CE8	C91	C9D	CB8	CAF	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
338	338	CE7	C90	C9C	CB8	CAF	CC0	CB3	CFF	C8B	C6D	06F	4A0	C80	C00	C6F	000	000	0	0	000	
339	339	CE7	C90	C9C	CB8	CAF	CC0	CB3	CFF	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
340	340	CE7	C90	C9C	CB8	CAF	CC0	CB2	CFF	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
341	341	CE7	C92	C9D	CB8	CB1	CC0	CB3	CFF	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
342	342	CE7	C91	C9D	CB9	CB1	CC0	CB3	CFF	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
343	343	CE7	C91	C9D	CB9	CB0	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
344	344	CE7	C91	C9C	CB8	CAF	CC0	CB2	CFF	C8B	C6D	06F	49E	C80	C00	C6F	000	000	0	0	000	
345	345	CE7	C91	C9C	CB8	CAF	CC0	CB3	CFF	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
346	346	CE7	C91	C9C	CB9	CAF	CC0	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
347	347	CE7	C90	C9C	CB9	CAF	CC0	CB3	CFF	C8B	C6D	02F	49E	C80	C00	C70	000	000	0	0	000	
348	348	CE8	C91	C9C	CB8	CAF	CC0	CB3	D00	C8A	C6D	02F	4A1	C80	C00	C6F	000	000	0	0	000	
349	349	CE8	C90	C9C	CB8	CAF	CC0	CB3	CFF	C8B	C6D	02F	4A0	C80	C00	C6F	000	000	0	0	000	
350	350	CE8	C92	C9D	CB8	CAF	CC0	CB3	D01	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
351	351	CE7	C90	C9C	CB8	CAF	CC0	CB3	CFF	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
352	352	CE8	C90	C9D	CB8	CAF	CC0	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
353	353	CE8	C91	C9D	CB8	CAF	CC0	CB3	D00	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
354	354	CE7	C90	C9C	CB8	CAF	CC0	CB3	C00	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
355	355	CE7	C92	C9C	CB8	CAF	CC1	CB3	CFF	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
356	356	CE8	C91	C9D	CB8	CAF	CC0	CB3	D00	C8C	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
357	357	CE7	C90	C9C	CB8	CAF	CC0	CB2	CFF	C8A	C6D	02F	49F	C80	C00	C70	000	000	0	0	000	
358	358	CE7	C91	C9C	CB7	CAF	CC0	CB2	CFF	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
359	359	CE7	C91	C9E	CB7	CB0	CC0	CB3	D00	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
360	360	CE8	C91	C9D	CB8	CB0	CC0	CB3	D00	C8A	C6E	02F	49F	C80	C00	C70	000	000	0	0	000	
361	361	CE7	C90	C9C	CB7	CAF	CC0	CB2	CFF	C8B	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
362	362	CE8	C91	C9D	CB8	CB0	CC0	CB3	D00	C8B	C6D	02F	49F	C80	C00	C70	000	000	0	0	000	
363	363	CE7	C90	C9C	CB7	CAF	CC0	CB3	CFF	C8C	C6D	06F	493	C80	C00	C6F	000	000	0	0	000	
364	364	CE8	C90	C9D	CB9	CAF	CC0	CB3	D00	C8B	C6D	06F	493	C80	C00	C6F	000	000	0	0	000	
365	365	CE8	C90	C9D	CB8	CB0	CC0	CB3	D01	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
366	366	CE7	C90	C9C	CB9	CAF	CC0	CB2	CFF	C8C	C6D	06F	49E	C80	C00	C6F	000	000	0	0	000	
367	367	CE7	C90	C9E	CB8	CB0	CC0	CB2	CFF	C8B	C6D	02F	49E	C80	C00	C6F	000	000	0	0	000	
368	368	CE7	C90	C9C	CB8	CAF	CC0	CB2	CFF	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
369	369	CE7	C90	C9C	CB8	CAF	CC0	CB2	CFF	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
370	370	CE7	C90	C9C	CB8	CAF	CC0	CB3	CFF	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
371	371	CE7	C90	C9C	CB8	CAF	CC0	CB2	CFF	C8F	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
372	372	CE7	C91	C9C	CB8	CAF	CC1	CB2	CFF	C8B	C6D	433	49F	C80	C00	C6F	000	000	0	0	000	
373	373	CE7	C90	C9D	CB8	CB0	CC0	CB2	CFF	C8F	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
374	374	CE7	C90	C9C	CB8	CB1	CC0	CB3	CFF	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
375	375	CE7	C90	C9C	CB8	CB0	CC0	CB3	CFF	C8C	C6D	02F	49F	C80	C00	C77	000	000	0	0	000	
376	376	CE7	C90	C9C	CB8	CAF	CC0	CB3	CFF	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
377	377	CE6	C90	C9D	CB8	CB0	CC0	CB2	CFF	C8A	C6E	02E	49F	C80	C00	C6E	000	000	0	0	000	
378	378	CE8	C90	C9D	CB9	CB0	CC0	CB3	CFF	C8C	C6D	02F	4A0	C80	C00	C6F	000	000	0	0	000	
379	379	CE8	C90	C9D	CB8	CB1	CC0	CB2	CF0	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
380	380	CE7	C90	C9C	CB8	CB1	CC0	CB2	CFF	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
381	381	CE7	C90	C9D	CB8	CB0	CC0	CB2	CFF	C8C	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
382	382	CE8	C92	C9D	CB9	CB0	CC0	CB3	D00	C8B	C6F	02F	4A1	C80	C00	C70	000	000	0	0	000	
383	383	CE8	C91	C9D	CB8	CB1	CC0	CB3	D00	C8C	C6D	06F	49F	C80	C00	C70	000	000	0	0	000	
384	384	CE8	C91	C9D	CB8	CB1	CC0	CB3	D00	C8B	C6D	06F	4A0	C80	C00	C6F	000	000	0	0	000	
385	385	CE7	C91	C9C	CB8	CAF	CC0	CB2	D01	C8A	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
386	386	CE7	C92	C9C	CB8	CAF	CC0	CB2	CFF	C8C	C6D	430	49F	C80	C00	C6F	000	000	0	0	000	
387	387	CE7	C91	C9C	CB8	CB0	CC0	CB2	CFF	C8B	C6E	433	49F	C80	C00	C6F	000	000	0	0	000	
388	388	CE7	C91	C9C	CB8	CB0	CC0	CB2	CFF	C8B	C6F	02F	49F	C80	C00	C6F	000	000	0	0	000	
389	389	CE8	C92	C9C	CB8	CB0	CC1	CB2	D00	C8C	C6E	02F	4A0	C80	C00	C6F	000	000	0	0	000	
390	390	CE8	C90	C9D	CB8	CAF	CC1	CB3	D00	C8B	C6E	02F	4A0	C80	C00	C6F	000	000	0	0	000	
391	391	CE7	C90	C9C	CB8	CAF	CC0	CB2	CFF	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
392	392	CE8	C91	C9D	CB8	CAF	CC1	CB2	CFF	C8C	C6E	02F	4A0	C80	C00	C6F	000	000	0	0	000	
393	393	CE7	C90	C9D	CB8	CAF	CC0	CB3	CFF	C8B	C6E	431	4A0	C80	C00	C6F	000	000	0	0	000	
394	394	CE7	C90	C9C	CB8	CAF	CC0	CB2	CFF	C8A	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
395	395	CE7	C90	C9D	CB8	CAF	CC0	CB2	CFF	C8B	C6D	030	49F	C80	C00	C6F	000	000	0	0	000	
396	396	CE7	C90	C9C	CB9	CAF	CC0	CB2	CFF	C8B	C6D	031	49F	C80	C00	C6F	000	000	0	0	000	
397	397	CE7	C90	C9C	CB8	CAF	CC0	CB2	CFF	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
