Sample in Buffer	Sample in Window	counter14	counter13	counter12	counter11	counter10	counter9	counter8	counter7	counter6	counter5	counter4	counter3	counter2	counter1	counter0	pufout	mux1_out	clockcounter_out
4401	4401	1	0	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	000	
4402	4402	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	000	
4403	4403	0	0	0	1	0	1	1	1	1	0	0	0	1	0	1	0	1	000	
4404	4404	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	000	
4405	4405	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	000	
4406	4406	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1	1	000	
4407	4407	0	0	0	1	0	1	0	1	1	0	0	0	1	0	1	1	1	000	
4408	4408	0	0	0	1	0	1	0	1	1	0	0	0	1	0	1	1	1	000	
4409	4409	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	1	000	
4410	4410	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	000	
4411	4411	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1	1	000	
4412	4412	1	1	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	000	
4413	4413	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1	1	000	
4414	4414	0	0	0	1	0	1	0	1	1	0	0	1	1	0	1	0	1	000	
4415	4415	0	0	0	1	0	1	0	1	1	1	0	0	1	0	1	1	1	000	
4416	4416	0	1	0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	000	
4417	4417	0	0	0	1	0	1	0	1	1	0	0	0	1	0	1	1	1	000	
4418	4418	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	1	000	
4419	4419	0	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	000	
4420	4420	0	0	0	1	1	1	0	0	1	0	0	0	1	1	1	0	0	000	
4421	4421	0	0	0	1	1	1	0	0	1	0	0	1	1	0	1	0	0	000	
4422	4422	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	000	
4423	4423	0	1	0	0	0	1	0	1	1	1	0	0	1	0	1	0	1	000	
4424	4424	0	1	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	000	
4425	4425	0	1	0	1	1	1	1	0	0	0	1	1	0	1	0	0	0	000	
4426	4426	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	000	
4427	4427	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	000	
4428	4428	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0	000	
4429	4429	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	000	
4430	4430	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	000	
4431	4431	0	1	1	1	0	1	0	1	1	0	0	0	1	0	1	0	1	000	
4432	4432	0	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	000	
4433	4433	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	000	
4434	4434	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	000	
4435	4435	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	1	000	
4436	4436	0	1	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	000	
4437	4437	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	1	1	000	
4438	4438	0	0	0	1	0	1	0	1	1	0	0	1	1	1	0	0	0	000	
4439	4439	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	000	
4440	4440	0	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	000	
4441	4441	0	0	1	1	0	0	0	1	1	0	0	1	1	0	1	0	0	000	
4442	4442	1	0	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	000	
4443	4443	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	000	
4444	4444	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	000	
4445	4445	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	0	1	000	
4446	4446	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	000	
4447	4447	1	0	1	1	0	0	1	0	0	0	1	0	1	0	1	0	1	000	
4448	4448	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	000	
4449	4449	1	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	000	
4450	4450	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	000	
4451	4451	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	000	
4452	4452	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	000	
4453	4453	0	1	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	000	
4454	4454	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	000	
4455	4455	0	0	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0	000	
4456	4456	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	000	
4457	4457	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	000	
4458	4458	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0	000	
4459	4459	0	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	000	
4460	4460	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	000	
4461	4461	0	0	0	0	1	1	1	1	1	0	1	0	1	0	1	1	1	000	
4462	4462	1	1	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	000	
4463	4463	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	000	
4464	4464	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	000	
4465	4465	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	000	
4466	4466	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	000	
4467	4467	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	1	000	
4468	4468	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	000	
4469	4469	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	000	
4470	4470	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	000	
4471	4471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	000	
4472	4472	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	000	
4473	4473	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	000	
4474	4474	1	1	0	0	1	0	1	1	1	0	1	0	1	0	1	1	1	000	
4475	4475	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	000	
4476	4476	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	000	
4477	4477	0	1	0	0	1	0	1	1	1	0	0	0	1	0	1	1	1	000	
4478	4478	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	000	
4479	4479	1	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	000	
4480	4480	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	1	1	000	
4481	4481	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	1	000	
4482	4482	1	1	0	0	1	1	1	1	1	0	0	0	1	0	1	0	0	000	
4483	4483	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	000	
4484	4484	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	000	
4485	4485	1	1	0	0	0	0	1	1	1	0	1	0	1	0	1	0	0	000	
4486	4486	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1	000	
4487	4487	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	1	000	
4488	4488	0	1	0	1	0	0	1	1	1	0	0	1	0	0	1	1	1	000	
4489	4489	0	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	1	000	
4490	4490	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	000	
4491	4491	0	1	0	0	1	0	1	1	1	0	0	0	1	0	1	0	0	000	
4492	4492	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	000	
4493	4493	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	000	
4494	4494	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	000	
4495	4495	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	000	
4496	4496	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	000	
4497	4497	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	000	
4498	4498	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	000	
4499	4499	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	1	000	
4500	4500	1	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	000	
4501	4501	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	0	1	000	
4502	4502	1	1	1	0	1	0	1	1	1	1	1	0	1	0	1	1	1	000	
4503	4503	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	000	
4504	4504	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	000	
4505	4505	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	000	
4506	4506	1	1	0	1	0	0	1	1	0	1	0	0	1	1	0	0	0	000	
4507	4507	1	1	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	000	
4508	4508	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	000	
4509	4509	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	000	
4510	4510	1	1	0	0	0	0	1	1	1	0	0	0	1	1	1	0	1	000	
4511	4511	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	000	
4512	4512	1	0	1	1	0	0	1	1	1	0	0	1	0	1	0	0	0	000	
4513	4513	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	000	
4514	4514	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	0	000	
4515	4515	1	1	0	1	0	0	1	1	1	1	1	0	1	0	1	0	1	000	
4516	4516	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	000	
4517	4517	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	000	
4518	4518	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	000	
4519	4519	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	000	
4520	4520	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	000	
4521	4521	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	000	
4522	4522	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	000	
4523	4523	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	000	
4524	4524	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	1	1	000	
4525	4525	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	000	
4526	4526	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	000	
4527	4527	1	0	1	0	1	0	1	1	1	0	1	0	1	1	1	0	1	000	
4528	4528	1	0	0	1	1	0	1	1	1	0	0	0	1	0	0	1	1	000	
4529	4529	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	000	
4530	4530	1	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	000	
4531	4531	0	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	000	
4532	4532	1	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	1	000	
4533	4533	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	1	000	
4534	4534	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	000	
4535	4535	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	000	
4536	4536	1	1	0	0	1	0	1	0	1	1	1	1	0	1	1	0	1	000	
4537	4537	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	000	
4538	4538	0	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	000	
4539	4539	1	1	0	1	1	0	1	1	1	0	0	0	1	0	1	1	1	000	
4540	4540	1	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	000	
4541	4541	1	1	1	0	1	0	1	0	1	1	0	1	1	1	1	0	1	000	
4542	4542	0	1	0	1	1	0	1	0	1	0	0	0	1	0	1	0	0	000	
4543	4543	1	1	0	0	1	0	1	0	0	1	1	1	0	0	1	0	1	000	
4544	4544	1	1	0	1	1	0	1	0	0	1	0	0	1	0	1	1	1	000	
4545	4545	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	000	
4546	4546	1	1	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	000	
4547	4547	1	1	1	1	1	0	1	0	0	0	0	0	1	0	1	1	1	000	
4548	4548	0	0	1	1	0	1	0	1	1	0	0	1	1	0	0	0	0	000	
4549	4549	0	0	1	1	0	1	0	1	1	0	0	1	1	0	0	0	0	000	
4550	4550	0	0	1	1	0	1	0	1	1	0	1	0	1	0	0	0	0	000	
4551	4551	1	0	1	1	0	1	1	1	1	0	0	0	1	0	0	1	1	000	
4552	4552	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	000	
4553	4553	0	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	1	000	
4554	4554	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	000	
4555	4555	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	000	
4556	4556	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	0	1	000	
4557	4557	1	1	0	0	1	0	1	1	0	1	1	1	1	0	1	0	1	000	
4558	4558	0	0	0	1	1	1	1	1	1	0	1	0	1	0	1	1	1	000	
4559	4559	1	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	000	
4560	4560	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	000	
4561	4561	1	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	000	
4562	4562	0	0	0	1	1	1	1	1	1	0	1	0	1	0	1	0	1	000	
4563	4563	1	0	0	1	1	0	1	1	1	0	1	0	1	0	0	0	0	000	
4564	4564	1	1	0	0	1	0	1	1	0	0	1	1	1	1	1	1	1	000	
4565	4565	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	000	
4566	4566	1	0	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	000	
4567	4567	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	0	1	000	
4568	4568	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	000	
4569	4569	0	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	000	
4570	4570	1	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	000	
4571	4571	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	000	
4572	4572	0	0	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	000	
4573	4573	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	000	
4574	4574	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	000	
4575	4575	1	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	000	
4576	4576	1	0	0	1	1	1	0	1	1	0	0	0	1	0	1	0	0	000	
4577	4577	1	0	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	000	
4578	4578	1	0	0	1	1	0	0	1	1	0	1	0	1	1	1	0	1	000	
4579	4579	1	0	0	1	1	1	0	1	1	0	1	0	1	1	1	0	1	000	
4580	4580	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	000	
4581	4581	1	0	0	1	1	0	0	1	1	1	1	0	1	0	1	0	0	000	
4582	4582	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	000	
4583	4583	1	0	0	0	1	0	1	1	1	1	1	0	1	1	0	0	1	000	
4584	4584	1	0	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	000	
4585	4585	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	000	
4586	4586	1	0	0	1	0	0	1	1	0	1	0	1	1	0	1	0	1	000	
4587	4587	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	000	
4588	4588	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	0	1	000	
4589	4589	1	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	000	
4590	4590	1	0	1	1	0	1	1	1	1	1	0	0	1	0	1	0	1	000	
4591	4591	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1	1	000	
4592	4592	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	000	
4593	4593	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	000	
4594	4594	0	0	0	0	0	1	1	1	1	0	1	0	0	1	1	0	0	000	
4595	4595	0	0	0	1	0	1	1	1	1	0	1	0	1	0	0	1	1	000	
4596	4596	0	0	0	1	0	0	1	1	1	1	1	0	1	0	1	1	1	000	
4597	4597	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	000	
4598	4598	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	000	
4599	4599	0	0	0	1	0	0	1	1	1	1	1	0	1	1	1	0	0	000	
4600	4600	1	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	000	
4601	4601	1	0	1	0	1	0	1	1	0	1	1	0	1	1	1	0	0	000	
4602	4602	1	0	0	0	1	0	1	1	1	1	1	0	1	0	1	0	0	000	
4603	4603	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	000	
4604	4604	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1	1	000	
4605	4605	1	1	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	000	
4606	4606	1	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	000	
4607	4607	1	1	0	0	0	1	1	1	1	0	1	0	1	1	0	0	0	000	
4608	4608	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	000	
4609	4609	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	000	
4610	4610	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	1	1	000	
4611	4611	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	1	1	000	
4612	4612	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	0	0	000	
4613	4613	0	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	000	
4614	4614	1	0	0	1	1	0	1	1	1	0	1	0	1	0	1	1	1	000	
4615	4615	1	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0	000	
4616	4616	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	000	
4617	4617	0	0	0	1	1	1	1	1	1	0	0	1	1	0	0	0	0	000	
4618	4618	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	000	
4619	4619	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	1	000	
4620	4620	1	1	0	1	1	0	1	0	0	1	1	0	1	1	1	1	1	000	
4621	4621	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	000	
4622	4622	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	000	
4623	4623	1	0	0	1	0	1	1	1	1	1	1	0	1	0	1	1	1	000	
4624	4624	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	000	
4625	4625	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	000	
4626	4626	0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	0	0	000	
4627	4627	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	000	
4628	4628	1	0	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	000	
4629	4629	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	000	
4630	4630	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	000	
4631	4631	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	000	
4632	4632	1	0	0	1	1	0	0	1	1	1	1	0	1	1	0	0	1	000	
4633	4633	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	000	
4634	4634	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0	0	0	000	
4635	4635	1	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	000	
4636	4636	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	000	
4637	4637	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	000	
4638	4638	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	000	
4639	4639	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	000	
4640	4640	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	000	
4641	4641	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	000	
4642	4642	0	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	000	
4643	4643	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	0	1	000	
4644	4644	1	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	000	
4645	4645	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	0	000	
4646	4646	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	000	
4647	4647	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	000	
4648	4648	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	000	
4649	4649	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	1	000	
4650	4650	1	1	0	1	0	1	0	0	1	0	0	1	0	1	0	1	1	000	
4651	4651	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	0	1	000	
4652	4652	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	000	
4653	4653	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	000	
4654	4654	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	000	
4655	4655	0	1	0	1	1	0	1	1	1	0	0	0	1	0	0	1	1	000	
4656	4656	1	1	1	0	1	0	1	1	1	0	1	0	1	0	1	0	1	000	
4657	4657	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	000	
4658	4658	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	000	
4659	4659	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	000	
4660	4660	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	000	
4661	4661	1	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	0	000	
4662	4662	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	0	0	000	
4663	4663	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	000	
4664	4664	0	1	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	000	
4665	4665	1	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	000	
4666	4666	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	000	
4667	4667	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	1	000	
4668	4668	1	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	1	000	
4669	4669	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	0	1	000	
4670	4670	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	1	000	
4671	4671	1	0	0	1	0	0	0	1	1	0	1	0	1	0	1	1	1	000	
4672	4672	1	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	000	
4673	4673	0	0	0	1	0	0	1	1	1	0	1	0	1	0	1	0	1	000	
4674	4674	1	0	1	1	0	1	1	1	1	0	1	0	1	0	0	1	1	000	
4675	4675	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	1	000	
4676	4676	1	0	0	1	1	1	1	1	0	0	0	0	1	0	1	1	1	000	
4677	4677	0	0	0	1	0	1	1	1	1	0	1	0	1	0	0	0	1	000	
4678	4678	1	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	1	000	
4679	4679	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	1	1	000	
4680	4680	0	1	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	000	
4681	4681	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	1	000	
4682	4682	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	000	
4683	4683	0	0	1	1	0	1	0	0	1	1	0	1	1	1	0	0	0	000	
4684	4684	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	000	
4685	4685	1	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	1	000	
4686	4686	0	1	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	000	
4687	4687	1	1	0	1	0	1	1	1	1	0	0	0	1	0	0	0	1	000	
4688	4688	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	000	
4689	4689	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	000	
4690	4690	0	0	0	1	0	1	1	0	1	1	0	1	1	0	0	0	1	000	
4691	4691	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	000	
4692	4692	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	0	0	000	
4693	4693	0	0	0	1	0	0	1	1	1	0	1	0	1	0	1	0	0	000	
4694	4694	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	0	0	000	
4695	4695	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	000	
4696	4696	0	1	0	1	0	1	1	1	1	0	0	1	0	0	0	0	1	000	
4697	4697	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	000	
4698	4698	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	000	
4699	4699	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	000	
4700	4700	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	000	
4701	4701	1	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	000	
4702	4702	0	1	0	1	0	1	1	1	1	0	0	0	1	0	0	1	1	000	
4703	4703	0	1	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	000	
4704	4704	1	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	000	
4705	4705	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	000	
4706	4706	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	000	
4707	4707	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	000	
4708	4708	1	0	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	000	
4709	4709	1	0	0	1	0	1	1	1	1	1	1	0	1	0	1	0	0	000	
4710	4710	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	000	
4711	4711	0	0	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	000	
4712	4712	0	1	0	1	0	1	0	0	1	1	0	1	1	0	0	0	0	000	
4713	4713	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	000	
4714	4714	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	0	000	
4715	4715	0	0	0	1	1	0	1	1	0	0	1	0	1	0	1	1	1	000	
4716	4716	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	000	
4717	4717	1	0	1	1	0	1	1	1	0	0	1	0	1	0	1	0	0	000	
4718	4718	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	1	000	
4719	4719	0	0	0	1	0	1	1	1	1	1	1	0	1	0	1	1	1	000	
4720	4720	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	1	000	
4721	4721	1	0	0	1	1	0	1	1	0	0	1	0	1	0	1	1	1	000	
4722	4722	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	1	000	
4723	4723	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0	0	0	000	
